ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status,lice_qc_flag,qc_comments,survey_date,site_id,region,cal_cope_field,lep_cope_field,chal_a_field,chal_b_field,cal_mot_field,cm_field,cpaf_field,caf_field,cgf_field,lpam_field,lpaf_field,lam_field,laf_field,lgf_field,unid_cope_field,unid_chal_field,chal_scar,mot_scar,pred_scar,hemorrhaging,eroded_gill_plate,grazed_gill_plate,mate_guarding,pinched_belly,comments_fish_health_field,licing_protocol_field,qc_flag,flag_reason
U16489,DE517N2,PI,P1049,NA,NA,90,15,6,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16490,DE517N2,PI,P1049,NA,NA,86,14,5.2,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16191,DE517N2,SO,P1020,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16192,DE517N2,SO,P1020,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16193,DE517N2,SO,P1020,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16194,DE517N2,SO,P1020,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16195,DE517N2,SO,P1020,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16196,DE517N2,SO,P1020,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16197,DE517N2,SO,P1020,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16198,DE517N2,SO,P1020,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16199,DE517N2,SO,P1020,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16200,DE517N2,SO,P1020,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16251,DE517N2,SO,P1026,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16252,DE517N2,SO,P1026,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16253,DE517N2,SO,P1026,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16254,DE517N2,SO,P1026,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16255,DE517N2,SO,P1026,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16256,DE517N2,SO,P1026,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16257,DE517N2,SO,P1026,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16258,DE517N2,SO,P1026,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16259,DE517N2,SO,P1026,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16260,DE517N2,SO,P1026,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16131,DE517N2,CO,P1014,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16171,DE517N2,HE,P1018,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16172,DE517N2,HE,P1018,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-22,D09,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16181,DE531N1,SO,P1019,09:22:00,09:34:00,100,20,9.6,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scale loss,salmoncoast_allstages,NA,NA
U16182,DE531N1,SO,P1019,09:28:00,09:34:00,98,18,9.2,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scale loss,salmoncoast_allstages,NA,NA
U16183,DE531N1,SO,P1019,09:32:00,09:42:00,96,18,7.5,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16184,DE531N1,SO,P1019,09:35:00,09:42:00,117,23,16.2,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16185,DE531N1,SO,P1019,09:40:00,09:52:00,98,20,7.2,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16186,DE531N1,SO,P1019,09:45:00,09:52:00,90,16,5.9,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Left flank ANF,salmoncoast_allstages,NA,NA
U16187,DE531N1,SO,P1019,09:50:00,10:02:00,82,17,5.1,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16188,DE531N1,SO,P1019,09:53:00,10:02:00,92,19,7.7,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16189,DE531N1,SO,P1019,10:01:00,10:12:00,90,16,6.4,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16190,DE531N1,SO,P1019,10:04:00,10:12:00,95,19,7.8,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16361,DE531N1,CU,P1037,NA,NA,84,17,5.8,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16362,DE531N1,CU,P1037,NA,NA,97,19,9.4,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16363,DE531N1,CU,P1037,NA,NA,70,14,3.3,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16364,DE531N1,CU,P1037,NA,NA,81,15,4.8,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16201,DE531N1,PI,P1021,NA,NA,89,17,6.2,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16202,DE531N1,PI,P1021,NA,NA,85,16,5.2,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16203,DE531N1,PI,P1021,NA,NA,78,14,3.8,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16204,DE531N1,PI,P1021,NA,NA,75,14,3.2,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16205,DE531N1,PI,P1021,NA,NA,83,14,4.5,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16206,DE531N1,PI,P1021,NA,NA,85,16,5.5,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16207,DE531N1,PI,P1021,NA,NA,78,14,4,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16208,DE531N1,PI,P1021,NA,NA,75,15,3.5,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16209,DE531N1,PI,P1021,NA,NA,85,15,5.3,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16210,DE531N1,PI,P1021,NA,NA,74,13,3.3,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16141,DE531N1,SO,P1015,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16142,DE531N1,SO,P1015,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16143,DE531N1,SO,P1015,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16144,DE531N1,SO,P1015,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16145,DE531N1,SO,P1015,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16146,DE531N1,SO,P1015,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16147,DE531N1,SO,P1015,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16148,DE531N1,SO,P1015,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16149,DE531N1,SO,P1015,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16150,DE531N1,SO,P1015,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16351,DE531N1,SO,P1036,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16352,DE531N1,SO,P1036,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16353,DE531N1,SO,P1036,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16354,DE531N1,SO,P1036,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16355,DE531N1,SO,P1036,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16356,DE531N1,SO,P1036,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16357,DE531N1,SO,P1036,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16358,DE531N1,SO,P1036,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16359,DE531N1,SO,P1036,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16360,DE531N1,SO,P1036,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-05-23,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16471,DE512N1,PI,P1048,NA,NA,78,15,2.9,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16472,DE512N1,PI,P1048,NA,NA,77,14,3.3,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16473,DE512N1,PI,P1048,NA,NA,86,15,6.3,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16474,DE512N1,PI,P1048,NA,NA,69,10,2.7,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16475,DE512N1,PI,P1048,NA,NA,69,12,2.7,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16476,DE512N1,PI,P1048,NA,NA,80,14,4.8,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16477,DE512N1,PI,P1048,NA,NA,61,11,2,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16478,DE512N1,PI,P1048,NA,NA,77,14,3.9,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16241,DE512N1,CU,P1025,NA,NA,94,17,6.2,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16242,DE512N1,CU,P1025,NA,NA,96,18,8.4,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16243,DE512N1,CU,P1025,NA,NA,82,15,5,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16244,DE512N1,CU,P1025,NA,NA,65,11,2,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16245,DE512N1,CU,P1025,NA,NA,82,20,6.3,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16246,DE512N1,CU,P1025,NA,NA,84,11,5.6,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16247,DE512N1,CU,P1025,NA,NA,93,19,7.4,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16248,DE512N1,CU,P1025,NA,NA,85,15,6.2,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16249,DE512N1,CU,P1025,NA,NA,75,19,4.3,SEMSP,not dissected,NA,NA,2018-05-24,D08,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16161,DE513N2,SO,P1017,08:15:00,08:39:00,149,30,32.5,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16162,DE513N2,SO,P1017,08:17:00,08:39:00,153,29,33.5,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fell on deck,salmoncoast_allstages,NA,NA
U16163,DE513N2,SO,P1017,08:38:00,08:55:00,98,18,9.4,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16164,DE513N2,SO,P1017,08:41:00,08:55:00,90,17,7.2,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16165,DE513N2,SO,P1017,08:46:00,09:08:00,141,29,28.5,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16166,DE513N2,SO,P1017,09:00:00,09:08:00,144,30,31.5,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16167,DE513N2,SO,P1017,09:15:00,09:30:00,128,24,21,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16168,DE513N2,SO,P1017,09:18:00,09:30:00,92,17,6.8,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16169,DE513N2,SO,P1017,09:25:00,09:41:00,144,28,26.5,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16170,DE513N2,SO,P1017,09:28:00,09:41:00,168,32,40,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16231,DE513N2,CU,P1024,NA,NA,99,18,9.5,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16232,DE513N2,CU,P1024,NA,NA,84,15,5.1,SEMSP,not dissected,NA,NA,2018-05-28,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
