"date.processed
",universal.fish.number,date,site.id,species,number,cwt,adipose,weight(g),standard.length(mm),fork.length(mm),cm,cpaf,caf,gc,gl,laf,palf,palm,lam,ucal,ulep,rna.tray.id,rna.tray.row,rna.tray.column,fa.box,fa.well,isotope.box,isotope.well,dna.box,dna.well,stomach.tray,otololith.box,otolith.well,scale.book,scale.location,carcass.bag,initials.of.dissector,mins.to.process,PHOTO.NUMBER,"comments:processing(thawed.sampled,etc)",comments:sample(condition.of.fish.and.tissues),qc.data
2016-06-09,1791,16-06-14,D09,SO,12,none,none,9,,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-22,1856,16-05-22,J02,SO,4,none,none,NA,,97,0,0,0,0,0,0,0,0,0,0,0,18,F,1,SO30,9,SO36,9,NA,NA,76,SO24,9,45,13,11,BJ,,,,,CVJ
2016-09-22,1857,16-05-22,J02,SO,9,none,none,12.2,,120,0,0,0,0,0,0,0,0,0,0,0,18,E,1,SO30,10,SO36,10,NA,NA,76,SO24,10,45,14,11,BJ,,,,,CVJ
2016-09-22,1858,16-05-22,J09,SO,6,none,none,10.2,,110,2,0,0,0,0,0,0,0,0,0,0,18,D,1,SO30,11,SO36,11,NA,NA,76,SO24,11,45,15,11,BJ,,,,,CVJ
2016-09-22,1679,16-06-01,D09,SO,19,none,none,8,,92,0,0,0,0,0,0,0,0,0,0,0,17,H,11,SO31,1,SO37,1,NA,NA,71,SO25,1,40,9,11,BMM,,,ONE BROKEN OTOLITH,,BJ
2016-09-22,1680,16-06-01,D09,SO,12,none,none,8.3,,93,0,0,0,0,0,0,0,0,0,0,0,17,G,11,SO31,2,SO37,2,NA,NA,71,SO25,2,40,10,11,BMM,,,,,BJ
2016-09-22,1681,16-06-01,D09,SO,17,none,none,7.7,,89,1,0,0,0,0,0,0,0,0,0,0,17,F,11,SO31,3,SO37,3,NA,NA,71,SO25,3,40,11,11,BMM,,,,,BJ
2016-09-22,1682,16-06-01,D09,SO,14,none,none,9.7,,97,0,0,0,0,0,0,0,0,0,0,0,17,E,11,SO31,4,SO37,4,NA,NA,71,SO25,4,40,12,11,BMM,,,,,BJ
2016-09-22,1683,16-06-01,D09,SO,11,none,none,7.5,,92,0,0,0,0,0,0,0,0,0,0,0,17,D,11,SO31,5,SO37,5,NA,NA,71,SO25,5,40,13,11,BMM,,,,,BJ
2016-09-22,1684,16-06-01,D09,SO,18,none,none,9.5,,94,0,0,0,0,0,0,0,0,0,0,0,17,C,11,SO31,6,SO37,6,NA,NA,71,SO25,6,40,14,11,BMM,,,,,BJ
2016-09-22,1685,16-06-01,D09,SO,13,none,none,7.8,,91,0,0,0,0,0,0,0,0,0,0,0,17,B,11,SO31,7,SO37,7,NA,NA,71,SO25,7,40,15,11,BMM,,,,,BJ
2016-09-22,1686,16-06-01,D09,SO,16,none,none,8.8,,93,0,1,0,0,0,0,0,0,0,0,0,17,A,11,SO31,8,SO37,8,NA,NA,71,SO25,8,40,16,11,BMM,,,,,BJ
2016-09-22,1687,16-06-01,D09,SO,15,none,none,7.5,,91,0,0,0,0,0,0,0,0,0,0,0,18,H,2,SO31,9,SO37,9,NA,NA,71,SO25,9,40,17,11,BMM,,,no heart tissue taken because it was flung onto the floor. RNA 18 - H2 is empty,,BJ
2016-09-22,1688,16-05-22,J09,SO,10,none,none,14,,117,1,1,1,0,0,0,0,0,0,0,0,18,G,2,SO31,10,SO37,10,NA,NA,71,SO25,10,40,18,11,BMM,,,,,BJ
2016-09-23,1868,16-05-22,J09,SO,9,none,none,10.8,,104,0,0,0,0,0,0,0,0,0,0,0,17,A,12,SO29,55,SO35,90,NA,NA,77,SO23,20,44,38,11,CVJ,,,Fork length estimated,,BMM
2016-09-23,1869,16-05-22,J09,SO,5,none,none,14.9,,119,0,0,0,0,0,0,0,0,0,0,0,18,H,3,SO29,56,SO35,92,NA,NA,77,SO23,21,44,39,11,CVJ,,,Fork length estimated,,BMM
2016-09-23,1870,16-06-01,J02,SO,24,none,none,10.4,,98,3,0,0,0,0,0,0,0,0,0,0,18,G,3,SO29,57,SO35,94,NA,NA,77,SO23,22,44,40,11,CVJ,,,Liver touched chamois,,BMM
2016-09-23,1886,16-06-01,J02,SO,25,none,none,10,,99,1,0,0,0,0,0,0,0,0,0,0,18,F,3,SO29,58,SO35,96,NA,NA,77,SO23,23,44,41,11,CVJ,,,Postertior kindey swollen. Yellow & pale liver.,,BMM
2016-09-23,1887,16-06-01,J02,SO,28,none,none,NA,,96,0,1,1,0,0,0,0,0,0,0,0,18,E,3,SO29,59,SO35,98,NA,NA,77,SO23,24,44,42,11,CVJ,,,"Forgot to record wieght, (was about 10.8g I think).",,BMM
2016-09-23,1888,16-06-01,J02,SO,26,none,none,9.1,,110,0,0,1,0,0,0,0,0,0,0,0,18,D,3,SO29,60,SO35,100,NA,NA,77,SO23,25,44,43,11,CVJ,,,,,BMM
2016-09-23,1689,16-05-22,J09,SO,8,NA,none,12.2,,109,1,0,0,0,0,0,0,0,0,0,0,18,F,2,SO31,11,SO37,11,NA,NA,71,SO25,11,40,19,11,BMM,,,,,CVJ
2016-09-23,1690,16-05-22,J09,SO,7,NA,none,14.7,,125,0,0,0,0,0,0,0,0,0,0,0,18,E,2,SO31,12,SO37,12,NA,NA,71,SO25,12,40,20,11,BMM,,,,,CVJ
2016-09-23,1891,16-05-22,J09,SO,1,none,none,12.8,,113,0,0,0,0,0,0,0,0,0,0,0,18,D,2,SO31,13,SO37,13,NA,NA,71,SO25,13,40,NA,11,BMM,,,FL estimated: no scales collected,,CVJ
2016-09-23,1892,16-06-01,J02,SO,14,none,none,13.1,,118,0,0,0,0,0,0,0,0,0,0,0,18,C,2,SO31,14,SO37,14,NA,NA,71,SO25,14,40,21,11,BMM,,,FL estimated,,CVJ
2016-09-23,1893,16-06-01,J02,SO,13,none,none,10.8,,104,0,0,0,0,0,0,0,0,0,0,0,18,B,2,SO31,15,SO37,15,NA,NA,71,SO25,15,40,22,11,BMM,,,,,CVJ
2016-09-23,1894,16-06-01,J02,SO,19,none,none,10.9,,114,0,1,0,0,0,0,0,0,0,0,0,18,A,2,SO31,16,SO37,16,NA,NA,71,SO25,16,40,23,11,BMM,,,,,CVJ
2016-09-23,1895,16-06-01,J02,SO,20,none,none,11.8,,104,0,0,0,0,0,0,0,0,0,0,0,18,H,4,SO31,17,SO37,17,NA,NA,71,SO25,17,40,24,11,BMM,,1895,lesion on dorsal surface; photo taken,,CVJ
2016-09-23,1896,16-06-01,J02,SO,18,none,none,13.3,,105,0,0,0,0,0,0,0,0,0,0,0,18,G,4,SO31,18,SO37,18,NA,NA,79,SO25,18,40,25,11,BMM,,,,,CVJ
2016-09-23,1897,16-06-01,J02,SO,17,none,none,9.9,,99,0,0,0,0,0,0,0,0,0,0,0,18,F,4,SO31,19,SO37,19,NA,NA,79,SO25,19,40,26,11,BMM,,,,,CVJ
2016-09-23,1898,16-06-01,J02,SO,11,none,none,11.3,,104,2,0,0,0,0,0,0,0,0,0,0,18,E,4,SO31,20,SO37,20,NA,NA,79,SO25,20,40,27,11,BMM,,,,,CVJ
2016-09-23,1899,16-06-01,J02,SO,15,none,none,9.3,,99,0,1,0,0,0,0,0,0,0,0,0,18,D,4,SO31,21,SO37,21,NA,NA,79,SO25,21,40,28,11,BMM,,,,,CVJ
2016-09-23,1900,16-06-01,J02,SO,16,none,none,10.5,,98,1,0,0,0,0,0,0,0,0,0,0,18,C,4,SO31,22,SO37,22,NA,NA,79,SO25,22,40,29,11,BMM,,,,,CVJ
2016-09-23,1889,16-06-01,J02,SO,22,none,none,10.6,,101,0,2,2,0,0,0,0,0,0,0,0,18,C,3,SO29,61,SO38,1,NA,NA,77,SO23,26,44,44,11,CVJ,,,Liver pale and brown.,,BMM
2016-09-23,1890,16-06-01,J02,SO,23,none,none,12.1,,108,0,0,0,0,0,0,0,0,0,1,0,18,B,3,SO29,62,SO38,2,NA,NA,77,SO23,27,44,45,11,CVJ,,,,,BMM
2016-09-24,1859,16-06-01,J02,SO,30,none,none,10.1,,99,1,1,0,0,0,0,0,0,0,0,0,18,C,1,SO30,12,SO36,12,NA,NA,76,SO24,12,45,16,11,BJ,,,,,CVJ
2016-09-24,1860,16-06-01,J02,SO,21,none,none,13.4,,110,0,0,0,0,0,0,0,0,0,0,0,18,B,1,SO30,13,SO36,13,NA,NA,76,SO24,13,45,17,12,BJ,,,,,CVJ
2016-09-24,1876,16-06-01,J02,SO,27,none,none,11.2,,98,0,0,0,0,0,0,0,0,0,0,0,18,A,1,SO30,14,SO36,14,NA,NA,76,SO24,14,45,18,12,BJ,,,,,CVJ
2016-09-24,1877,16-06-01,J02,SO,29,none,none,12,,104,0,0,0,0,0,0,0,0,0,0,0,18,H,6,SO30,15,SO36,15,NA,NA,76,SO24,15,45,19,12,BJ,,,,,CVJ
2016-09-24,1878,16-06-01,D22,SO,13,none,none,8.3,,95,0,0,0,0,0,0,0,0,0,0,0,18,G,6,SO30,16,SO36,16,NA,NA,76,SO24,16,45,20,12,BJ,,,,"external isopod parasite present. ISO-PARRASITE: Family Aegidae, genus Rocinela.",CVJ
2016-09-24,1879,16-06-01,D22,SO,14,none,none,5.1,,79,0,0,0,0,0,0,0,0,0,0,0,18,F,6,SO30,17,SO36,17,NA,NA,76,SO24,17,45,21,12,BJ,,,,,CVJ
2016-09-24,1880,16-06-01,D22,SO,18,none,none,6.4,,88,1,1,0,0,0,0,0,0,0,0,0,18,E,6,SO30,18,SO36,18,NA,NA,76,SO24,18,45,22,12,BJ,,,,,BMM
2016-09-24,1911,16-06-01,D22,SO,19,none,none,6.5,,86,0,0,0,0,0,0,0,0,0,0,0,18,D,6,SO30,19,SO36,19,NA,NA,76,SO24,19,45,23,12,BJ,,,,,BMM
2016-09-24,1912,16-06-01,D22,SO,17,none,none,7.1,,90,0,0,0,0,0,0,0,0,0,0,0,18,C,6,SO30,20,SO36,20,NA,NA,76,SO24,20,45,"24,25",12,BJ,,,,,BMM
2016-09-24,1901,16-06-01,J02,SO,12,none,none,11.6,,103,0,0,0,0,0,0,0,0,0,0,0,18,B,4,SO31,23,SO37,23,NA,NA,79,SO25,23,40,30,11,BMM,,,,,CVJ
2016-09-24,1902,16-06-03,D07,SO,7,none,none,6.6,,92,0,0,0,0,0,0,0,0,0,0,0,18,A,4,SO31,24,SO37,24,NA,NA,79,SO25,24,40,31,11,BMM,,,,,CVJ
2016-09-24,1903,16-06-03,D07,SO,9,none,none,7.8,,94,0,0,0,0,0,0,0,0,0,0,0,18,H,5,SO31,25,SO37,25,NA,NA,79,SO25,25,40,32,12,BMM,,,,lesion on left ventral area near caudal peduncle,CVJ
2016-09-24,1904,16-06-03,D07,SO,1,none,none,7.5,,89,0,0,0,0,0,0,0,0,0,0,0,18,G,5,SO31,26,SO37,26,NA,NA,79,SO25,26,40,33,12,BMM,,,,,CVJ
2016-09-24,1905,16-06-03,D07,SO,3,none,none,7.5,,93,0,0,0,0,0,0,0,0,0,0,0,18,F,5,SO31,27,SO37,27,NA,NA,79,SO25,27,40,34,12,BMM,,,,FL estimated,CVJ
2016-09-24,1906,16-06-03,D07,SO,8,none,none,8.4,,95,0,0,1,0,0,0,0,0,0,0,0,18,E,5,SO31,28,SO37,28,NA,NA,79,SO25,28,40,35,12,BMM,,,,,CVJ
2016-09-24,1907,16-06-03,D07,SO,1,none,none,8.2,,95,0,0,0,0,0,0,0,0,0,0,0,18,D,5,SO31,29,SO37,29,NA,NA,79,SO25,29,40,36,12,BMM,,,,,CVJ
2016-09-24,1908,16-06-03,D07,SO,2,none,none,8,,92,0,0,0,0,0,0,0,0,0,0,0,18,C,5,SO31,30,SO37,30,NA,NA,79,SO25,30,40,37,12,BMM,,,,,CVJ
2016-09-24,1909,16-06-03,D07,SO,6,none,none,7.8,,92,0,0,0,0,0,0,0,0,0,0,0,18,B,5,SO31,31,SO37,31,NA,NA,79,SO25,31,40,38,12,BMM,,,,,CVJ
2016-09-24,1910,16-06-03,D07,SO,5,none,none,7.6,,94,0,0,0,0,0,0,0,0,0,0,0,18,A,5,SO31,32,SO37,32,NA,NA,79,SO25,32,40,39,12,BMM,,,,,CVJ
2016-09-24,1931,16-06-03,D07,SO,4,none,none,9.4,,104,0,0,0,0,0,0,0,0,0,0,1,18,H,7,SO31,33,SO37,33,NA,NA,79,SO25,33,40,40,12,BMM,,,,urosome missing on LEP,CVJ
2016-09-24,1932,16-06-01,D22,SO,16,none,none,6.9,,89,0,0,0,0,0,0,0,0,0,0,0,18,G,7,SO31,34,SO37,34,NA,NA,79,SO25,34,40,41,12,BMM,,,,1 otolith,CVJ
2016-09-24,1971,16-06-01,D22,SO,20,none,none,6,,85,1,0,0,0,0,0,0,0,0,0,0,18,A,3,SO29,63,SO38,3,NA,NA,77,SO23,28,44,46,12,CVJ,,,,,BJ
2016-09-25,1933,16-06-09,J09,SO,4,none,none,9.1,,96,0,0,0,0,0,0,0,0,0,0,0,18,F,7,SO31,35,SO37,35,NA,NA,79,SO25,35,40,42,12,BMM,,,,,CVJ
2016-09-25,1934,16-06-09,J09,SO,3,none,none,8.7,,98,2,1,0,0,0,0,0,0,0,0,0,18,E,7,SO31,36,SO37,36,NA,NA,79,SO25,36,40,43,12,BMM,,,,,CVJ
2016-09-25,1935,16-06-09,J09,SO,10,none,none,10.4,,100,0,0,0,0,0,0,0,0,0,0,0,18,D,7,SO31,37,SO37,37,NA,NA,79,SO25,37,40,44,12,BMM,,,,,CVJ
2016-09-25,1936,16-06-09,J09,SO,8,none,none,8,,98,0,0,0,0,0,0,1,0,0,0,0,18,C,7,SO31,38,SO37,38,NA,NA,79,SO25,38,40,45,12,BMM,,,,,CVJ
2016-09-25,1937,16-06-09,J09,SO,5,none,none,8.2,,94,0,0,0,0,0,0,0,0,0,0,0,18,B,7,SO31,39,SO37,39,NA,NA,79,SO25,39,40,46,12,BMM,,,,,CVJ
2016-09-25,1938,16-06-09,J09,SO,1,none,none,7.6,,93,0,0,0,0,0,0,0,0,0,0,0,18,A,7,SO31,40,SO37,40,NA,NA,79,SO25,40,40,N/A,12,BMM,,,,,CVJ
2016-09-25,1939,16-06-09,J09,SO,9,none,none,8,,93,0,0,0,0,0,0,0,0,0,0,0,18,H,9,SO31,41,SO37,41,NA,NA,79,SO25,41,40,47,12,BMM,,,,,CVJ
2016-09-25,1940,16-06-09,J09,SO,7,none,none,10,,105,0,0,0,0,0,0,0,0,0,0,0,18,G,9,SO31,42,SO37,42,NA,NA,79,SO25,42,40,48,12,BMM,,,,,CVJ
2016-09-25,1941,16-06-09,J09,SO,6,none,none,8.1,,88,0,0,0,0,0,0,0,0,0,0,0,18,F,9,SO31,43,SO37,43,NA,NA,79,SO25,43,40,49,12,BMM,,,,,CVJ
2016-09-25,1942,16-06-09,J09,SO,2,none,none,8.2,,99,0,0,0,0,0,0,0,0,0,0,0,18,E,9,SO31,44,SO37,44,NA,NA,79,SO25,44,40,50,12,BMM,,,,,CVJ
2016-09-25,1943,16-05-23,D22,SO,16,none,none,7.2,,92,0,0,0,0,0,0,0,0,0,0,0,18,D,9,SO31,45,SO37,45,NA,NA,79,SO25,45,40,n/a,12,BMM,,,,,CVJ
2016-09-25,1972,16-06-01,D22,SO,11,none,none,7.4,,94,0,0,0,0,0,0,0,0,0,0,0,18,H,8,SO29,64,SO38,4,NA,NA,77,SO23,29,44,47,12,CVJ,,,,,BJ
2016-09-25,1973,16-06-01,D22,SO,15,none,none,6.2,,86,0,0,1,0,0,0,0,0,0,0,0,18,G,8,SO29,65,SO38,5,NA,NA,77,SO23,30,44,48,12,CVJ,,,,,BJ
2016-09-25,1974,16-06-01,D22,SO,12,none,none,7,,94,0,0,0,0,0,0,0,0,0,0,0,18,F,8,SO29,66,SO38,6,NA,NA,77,SO23,31,44,49,12,CVJ,,,,,BJ
2016-09-25,1975,16-05-23,D22,SO,18,none,none,8.4,,94,0,0,0,0,0,0,0,0,0,0,0,18,E,8,SO29,67,SO38,7,NA,NA,77,SO23,32,44,50,12,CVJ,,,,Small spleen,BJ
2016-09-25,1976,16-05-23,D22,SO,20,none,none,6.1,,86,0,0,0,0,0,0,0,0,0,0,0,18,D,8,SO29,68,SO38,8,NA,NA,78,SO23,33,46,1,12,CVJ,,,,Small spleen,BJ
2016-09-25,1977,16-05-23,D22,SO,17,none,none,10.2,,104,1,0,0,0,0,0,0,0,0,0,0,18,C,8,SO29,69,SO38,9,NA,NA,78,SO23,34,46,2,12,CVJ,,,,Small spleen,BJ
2016-09-25,1978,16-05-23,D22,SO,15,none,none,10.2,,103,0,0,1,0,0,0,0,0,0,1,0,18,B,8,SO29,70,SO38,10,NA,NA,78,SO23,35,46,3,12,CVJ,,,,Small spleen,BJ
2016-09-25,1979,16-05-23,D22,SO,21,none,none,7.4,,93,0,0,0,0,0,0,0,0,0,0,0,18,A,8,SO29,71,SO38,11,NA,NA,78,SO23,36,46,4,12,CVJ,,,,Small spleen,BJ
2016-09-25,1980,16-05-23,D22,SO,2,none,none,6,,98,0,0,0,0,0,0,0,0,0,0,0,18,H,10,SO29,72,SO38,12,NA,NA,78,SO23,37,46,5,12,CVJ,,,,,BJ
2016-09-25,1921,16-05-23,D22,SO,14,none,none,9.4,,98,0,0,0,0,0,0,0,0,0,0,0,18,G,10,SO29,73,SO38,13,NA,NA,78,SO23,38,46,6,12,CVJ,,,,,BJ
2016-09-25,1922,16-05-23,D22,SO,3,none,none,9.1,,93,0,0,1,0,0,0,0,0,0,0,0,18,F,10,SO29,74,SO38,14,NA,NA,78,SO23,39,46,7,12,CVJ,,,,,BJ
2016-09-25,1923,16-05-23,D22,SO,1,none,none,6.5,,93,0,0,0,0,0,0,0,0,0,0,0,18,E,10,SO29,75,SO38,15,NA,NA,78,SO23,40,46,8,12,CVJ,,,,,BJ
2016-09-26,1913,16-05-15,D22,SO,26,none,none,10.7,,104,0,0,0,0,0,0,0,0,0,0,0,18,B,6,SO30,21,SO36,21,NA,NA,76,SO24,21,45,26,12,BJ,,,,,BMM
2016-09-26,1914,16-05-15,D22,SO,20,none,none,5,,80,0,0,0,0,0,0,0,0,0,0,0,18,A,6,SO30,22,SO36,22,NA,NA,81,SO24,22,45,27,12,BJ,,,,,BMM
2016-09-26,1915,16-05-15,D22,SO,20,none,none,13.2,,114,0,0,0,0,0,0,0,0,0,0,0,18,H,11,SO30,23,SO36,23,NA,NA,81,SO24,23,45,28,12,BJ,,,,,BMM
2016-09-26,1916,16-05-15,D22,SO,19,none,none,6.4,,88,0,0,0,0,0,0,0,0,0,0,0,18,G,11,SO30,24,SO36,24,NA,NA,81,SO24,24,45,29,12,BJ,,,,,BMM
2016-09-26,1917,16-05-15,D22,SO,15,none,none,7.1,,90,0,0,0,0,0,0,0,0,0,0,0,18,F,11,SO30,25,SO36,25,NA,NA,81,SO24,25,45,30,12,BJ,,,,,BMM
2016-09-26,1918,16-05-27,D22,SO,23,none,none,6.7,,54,0,0,0,0,0,0,0,0,0,0,0,18,E,11,SO30,26,SO36,26,NA,NA,81,SO24,26,45,31,13,BJ,,,DS00593,ESTIMATED FORK LENGTH,CVJ
2016-09-26,1919,16-05-27,D22,SO,28,none,none,7.9,,94,0,0,0,0,0,0,0,0,0,0,0,18,D,11,SO30,27,SO36,27,NA,NA,81,SO24,27,45,32,13,BJ,,,,,CVJ
2016-09-26,1920,16-05-27,D22,SO,29,none,none,7.1,,84,0,0,0,0,0,0,0,0,0,0,0,18,C,11,SO30,28,SO36,28,NA,NA,81,SO24,28,45,33,13,BJ,,,DS00599,,CVJ
2016-09-26,1951,16-05-27,D22,SO,1,none,none,6.8,,85,0,1,0,0,0,0,0,0,0,0,0,18,B,11,SO30,29,SO36,29,NA,NA,81,SO24,29,45,34,13,BJ,,,,,CVJ
2016-09-26,1944,16-05-26,D07,SO,23,none,none,5.9,,92,0,1,0,0,0,0,0,0,0,0,0,18,C,9,SO31,46,SO37,46,NA,NA,80,SO25,46,47,1,13,BMM,,1944,,photo taken,CVJ
2016-09-26,1945,16-05-26,D07,SO,1,none,none,6.4,,91,0,0,0,0,0,0,0,0,0,0,0,18,B,9,SO31,47,SO37,47,NA,NA,80,SO25,47,47,2,13,BMM,,,,FL estimated,CVJ
2016-09-26,1946,16-05-26,D07,SO,28,none,none,5.8,,86,1,0,0,0,0,0,0,0,0,0,0,18,A,9,SO31,48,SO37,48,NA,NA,80,SO25,48,47,3,13,BMM,,,,,CVJ
2016-09-26,1947,16-05-26,D07,SO,25,none,none,8.1,,95,0,0,0,0,0,0,0,0,0,0,0,18,H,12,SO31,49,SO37,49,NA,NA,80,SO25,49,47,4,13,BMM,,,,,CVJ
2016-09-26,1948,16-05-26,D07,SO,27,none,none,7.7,,98,0,0,0,0,0,0,0,0,0,0,0,18,G,12,SO31,50,SO37,50,NA,NA,80,SO25,50,47,5,13,BMM,,,,,CVJ
2016-09-26,1949,16-05-26,D07,SO,30,none,none,6.1,,87,0,1,1,1,0,0,0,0,0,1,0,18,F,12,SO31,51,SO37,51,NA,NA,80,SO25,51,47,6,13,BMM,,1949,,,CVJ
2016-09-26,1950,16-05-26,D07,SO,29,none,none,6.1,,79,1,1,0,0,0,0,0,0,0,0,0,18,E,12,SO31,52,SO37,52,NA,NA,80,SO25,52,47,7,13,BMM,,,,,CVJ
2016-09-26,1961,16-05-26,D07,SO,26,none,none,7.7,,98,0,0,0,0,0,0,0,0,0,0,0,18,D,12,SO31,53,SO37,53,NA,NA,80,SO25,53,47,8,13,BMM,,,,,CVJ
2016-09-26,1962,16-05-26,D07,SO,24,none,none,6.3,,89,0,0,0,0,0,0,0,0,0,0,0,18,C,12,SO31,54,SO37,54,NA,NA,80,SO25,54,47,9,13,BMM,,,,,CVJ
2016-09-26,1924,16-05-15,D22,SO,22,none,none,8.6,,98,0,0,0,0,0,0,0,0,0,0,0,18,D,10,SO29,76,SO38,16,NA,NA,78,SO23,41,46,9,12,CVJ,,,,,BMM
2016-09-26,1925,16-05-15,D22,SO,29,none,none,5.1,,85,0,0,0,0,0,0,0,0,0,0,0,18,C,10,SO29,77,SO38,17,NA,NA,78,SO23,42,46,10,12,CVJ,,,ESTIMATED FORK LENGTH,,BMM
2016-09-26,1926,16-05-15,D22,SO,24,none,none,4.6,,83,0,0,0,0,0,0,0,0,0,0,0,18,B,10,SO29,78,SO38,18,NA,NA,78,SO23,43,46,11,12,CVJ,,,,,BMM
2016-09-26,1927,16-05-15,D22,SO,21,none,none,9.1,,102,0,0,0,0,0,0,0,0,0,0,0,18,A,10,SO29,79,SO38,19,NA,NA,78,SO23,44,46,12,12,CVJ,,,,Pale gills and pale heart,BMM
2016-09-26,1928,16-05-15,D22,SO,17,none,none,8.1,,96,0,0,0,0,0,0,1,0,0,0,0,19,H,1,SO29,80,SO38,20,NA,NA,78,SO23,45,46,13,13,CVJ,,,,,BMM
2016-09-26,1929,16-05-27,D22,SO,2,none,none,7,,94,0,1,0,0,0,0,0,0,0,0,0,19,G,1,SO29,81,SO38,21,NA,NA,78,SO23,46,46,14,13,CVJ,,,,DS00572,BMM
2016-09-26,1930,16-05-27,D22,SO,27,none,none,6.4,,86,0,0,0,0,0,0,0,0,0,0,0,19,F,1,SO29,82,SO38,22,NA,NA,78,SO23,47,46,15,13,CVJ,,,,DS00597,BMM
2016-09-26,1991,16-05-27,D22,SO,13,none,none,7.2,,89,0,0,1,0,0,0,0,0,0,0,1,19,E,1,SO29,83,SO38,23,NA,NA,78,SO23,48,46,16,13,CVJ,,,,DS00583,BMM
2016-09-26,1992,16-05-27,D22,SO,9,none,none,8.5,,110,0,0,0,0,0,0,0,0,0,0,0,19,D,1,SO29,84,SO38,24,NA,NA,78,SO23,49,46,17,13,CVJ,,,,DS00579,BMM
2016-09-27,1963,16-05-19,D07,SO,23,none,none,4.8,,79,0,0,0,0,0,0,0,0,0,0,0,18,B,12,SO31,55,SO37,55,NA,NA,80,SO25,55,47,10,13,BMM,,,,,CVJ
2016-09-27,1964,16-05-19,D07,SO,29,none,none,5.9,,81,0,0,0,0,0,0,0,0,0,0,0,18,A,12,SO31,56,SO37,56,NA,NA,80,SO25,56,47,11,13,BMM,,,,,CVJ
2016-09-27,1965,16-05-19,D07,SO,21,none,none,5,,78,1,1,0,0,0,0,0,0,0,0,0,19,H,2,SO31,57,SO37,57,NA,NA,80,SO25,57,47,12,13,BMM,,,,,CVJ
2016-09-27,1966,16-05-19,D07,SO,24,none,none,6.9,,91,0,0,0,0,0,0,0,0,0,0,0,19,G,2,SO31,58,SO37,58,NA,NA,80,SO25,58,47,13,13,BMM,,,,,CVJ
2016-09-27,1967,16-05-19,D07,SO,19,none,none,6.3,,90,0,0,0,0,0,0,0,0,0,0,0,19,F,2,SO31,59,SO37,59,NA,NA,80,SO25,59,47,14,13,BMM,,,,,CVJ
2016-09-27,1968,16-05-19,D07,SO,20,none,none,5,,88,0,0,0,0,0,0,0,0,0,0,0,19,E,2,SO31,60,SO37,60,NA,NA,80,SO25,60,47,15,13,BMM,,,,,CVJ
2016-09-27,1969,16-05-19,D07,SO,26,none,none,5.5,,89,0,0,0,0,0,0,0,0,0,0,0,19,D,2,SO31,61,SO37,61,NA,NA,80,SO25,61,47,16,13,BMM,,,,,CVJ
2016-09-27,1970,16-05-19,D07,SO,22,none,none,5.3,,85,0,0,0,0,0,0,0,0,0,0,0,19,C,2,SO31,62,SO37,62,NA,NA,80,SO25,62,47,17,13,BMM,,,,FL estimated,CVJ
2016-09-27,1981,16-05-19,D07,SO,25,none,none,4.7,,83,0,0,0,0,0,0,0,0,0,0,0,19,B,2,SO31,63,SO37,63,NA,NA,80,SO25,63,47,18,13,BMM,,,,,CVJ
2016-09-27,1982,16-05-26,D07,SO,10,none,none,7.5,,95,0,0,0,0,0,0,0,0,0,0,0,19,A,2,SO31,64,SO37,64,NA,NA,80,SO25,64,47,19,13,BMM,,,,,CVJ
2016-09-27,1993,16-05-27,D22,SO,3,none,none,7.2,,97,0,0,0,0,0,0,0,0,0,0,0,19,C,1,SO29,85,SO38,25,NA,NA,78,SO23,50,46,18,13,CVJ,,,DS00573,,BJ
2016-09-27,1994,16-05-27,D22,SO,26,none,none,7.7,,94,0,0,0,0,0,0,0,0,0,0,0,19,B,1,SO29,86,SO38,26,NA,NA,78,SO23,51,46,19,13,CVJ,,,DS00596,,BJ
2016-09-27,1995,16-05-23,D09,SO,8,none,none,6.9,,86,0,0,0,0,0,0,0,0,0,0,0,19,A,1,SO29,87,SO38,27,NA,NA,78,SO23,52,46,20,13,CVJ,,,DS00988,,BJ
2016-09-27,1996,16-05-23,D09,SO,1,none,none,6.8,,100,0,0,0,0,0,0,0,0,0,0,0,19,H,4,SO29,88,SO38,28,NA,NA,78,SO23,53,46,21,13,CVJ,,,DS00031,,BJ
2016-09-27,1997,16-05-23,D09,SO,5,none,none,4.1,,84,0,0,0,0,0,0,0,0,0,0,0,19,G,4,SO29,89,SO38,29,NA,NA,78,SO23,54,46,22,13,CVJ,,1998,DS00338 ,LESIONS ON RIGHT SIDE. PHOTO TAKEN,BJ
2016-09-27,1998,16-05-23,D09,SO,4,none,none,8.6,,99,0,0,0,0,0,0,0,0,0,0,0,19,F,4,SO29,90,SO38,30,NA,NA,78,SO23,55,46,23,13,CVJ,,,DS00339,,BJ
2016-09-27,1999,16-05-23,D09,SO,3,none,none,5.2,,84,0,0,0,0,0,0,0,0,0,0,0,19,E,4,SO32,1,SO38,31,NA,NA,78,SO23,56,46,24,13,CVJ,,,DS02333,,BJ
