ufn,species,seine_id,field_liced,cal_cope,lep_cope,chal_a,chal_b,cm,cpaf,caf,cgf,lpam,lpaf,lam,laf,lgf,unid_cope,unid_chal,chal_scar,mot_scar,pred_scar,hemorrhaging,eroded_gill_plate,grazed_gill_plate,mate_guarding,pinched_belly,comments,analysis_planned
U17352,SO,DE532N3,All stages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U17353,SO,DE532N3,All stages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U17354,SO,DE532N3,All stages,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U17355,SO,DE532N3,All stages,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U17356,SO,DE532N3,All stages,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U17357,SO,DE532N3,All stages,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U17358,SO,DE532N3,All stages,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U17359,SO,DE532N3,All stages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U17360,SO,DE532N3,All stages,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U17451,PI,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17452,PI,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17453,PI,DE532N3,Motiles only,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17454,PI,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17455,PI,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17456,PI,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,hit the beach,SEMSP
U17457,PI,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,scaled,SEMSP
U17458,PI,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,vent,SEMSP
U17459,PI,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17460,PI,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,hit the beach,SEMSP
U17021,CU,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17022,CU,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17023,CU,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17024,CU,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17025,CU,DE532N3,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17026,CU,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17027,CU,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,lesions on both side,SEMSP
U17028,CU,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17029,CU,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,hit the bench,SEMSP
U17030,CU,DE532N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,lesion on side,SEMSP
U17171,HE,DE532N3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17172,HE,DE532N3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17173,HE,DE532N3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17174,HE,DE532N3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17175,HE,DE532N3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17176,HE,DE532N3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17177,HE,DE532N3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17178,HE,DE532N3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17179,HE,DE532N3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16891,SO,JE421N1,All stages,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16892,SO,JE421N1,All stages,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16893,SO,JE421N1,All stages,0,0,1,2,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16894,SO,JE421N1,All stages,5,0,1,13,0,0,0,0,0,0,0,0,0,NA,NA,3,0,0,0,0,0,0,0,NA,SEMSP
U16895,SO,JE421N1,All stages,1,0,5,1,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,SEMSP
U16896,SO,JE421N1,All stages,5,0,3,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16897,SO,JE421N1,All stages,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16898,SO,JE421N1,All stages,0,0,2,2,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16899,SO,JE421N1,All stages,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16900,SO,JE421N1,All stages,5,0,5,5,0,0,0,0,0,0,0,0,0,NA,NA,4,0,0,0,0,0,0,0,NA,SEMSP
U16741,PI,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16742,PI,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16743,PI,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,fish,SEMSP
U16744,PI,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16745,PI,JE421N1,Motiles only,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,split CDF,SEMSP
U16746,PI,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16747,PI,JE421N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,lesion above vent,SEMSP
U16748,PI,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,2,0,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,NA,SEMSP
U16749,PI,JE421N1,Motiles only,NA,NA,NA,NA,1,0,1,1,0,0,1,1,0,NA,NA,1,1,0,0,0,0,1,0,NA,SEMSP
U16750,PI,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16941,CU,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16942,CU,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16943,CU,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16944,CU,JE421N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,NA,SEMSP
U16945,CU,JE421N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Lesion CP/VS,SEMSP
U16946,CU,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16947,CU,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16948,CU,JE421N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16949,CU,JE421N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16950,CU,JE421N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16761,SO,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16762,SO,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16763,SO,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16764,SO,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16765,SO,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16766,SO,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16767,SO,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16791,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16792,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16793,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16794,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16795,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16796,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16797,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16798,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16799,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16800,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16921,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16922,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16923,SO,JE421N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16631,HE,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16632,HE,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16633,HE,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16634,HE,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16635,HE,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16636,HE,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16637,HE,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16638,HE,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16639,HE,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16640,HE,JE421N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16951,SO,JE422N1,All stages,10,0,7,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Chal A floating on scale in bag,SEMSP
U16952,SO,JE422N1,All stages,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U16953,SO,JE422N1,All stages,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SEMSP
U16954,SO,JE422N1,All stages,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SEMSP
U16955,SO,JE422N1,All stages,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SEMSP
U16581,SO,JE422N2,All stages,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,"2 H lesions on FL, 3 H DS lesions",SEMSP
U16582,SO,JE422N2,All stages,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U16583,SO,JE422N2,All stages,6,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U16584,SO,JE422N2,All stages,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lesion on DS, 1 chal A on scale in bag (counted)",SEMSP
U16585,SO,JE422N2,All stages,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U16611,PI,JE422N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16612,PI,JE422N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16613,PI,JE422N1,Motiles only,NA,NA,NA,NA,2,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16614,PI,JE422N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16615,PI,JE422N1,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16616,PI,JE422N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16617,PI,JE422N1,Motiles only,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16618,PI,JE422N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16619,PI,JE422N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16620,PI,JE422N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16911,CU,JE422N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16912,CU,JE422N1,Motiles only,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16913,CU,JE422N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16914,CU,JE422N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16915,CU,JE422N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16916,CU,JE422N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16917,CU,JE422N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16918,CU,JE422N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,2,0,0,2,0,0,0,0,CS,SEMSP
U16919,CU,JE422N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16920,CU,JE422N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,SEMSP
U16931,SO,JE422N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16932,SO,JE422N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16933,SO,JE422N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16934,SO,JE422N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16935,SO,JE422N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16936,SO,JE422N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16937,SO,JE422N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16531,HE,JE422N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16691,CO,JE422N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17891,SO,JE423N1,All stages,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 cal cope floating in bag,SEMSP
U17941,SO,JE423N2,All stages,8,0,9,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Cal cope in bag,SEMSP
U17942,SO,JE423N2,All stages,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U17943,SO,JE423N2,All stages,7,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SEMSP
U17944,SO,JE423N2,All stages,8,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cal cope in bag,SEMSP
U17931,PI,JE423N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17932,PI,JE423N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17933,PI,JE423N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Lesion Flank x2,SEMSP
U17934,PI,JE423N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17935,PI,JE423N1,Motiles only,NA,NA,NA,NA,0,0,0,2,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,H Lesion Flank,SEMSP
U17936,PI,JE423N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17937,PI,JE423N1,Motiles only,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,"H Lesion VS, Multiple Lesions VS",SEMSP
U17938,PI,JE423N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17939,PI,JE423N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17940,PI,JE423N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17731,CU,JE423N2,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17732,CU,JE423N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17733,CU,JE423N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17734,CU,JE423N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17735,CU,JE423N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17736,CU,JE423N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,SEMSP
U17737,CU,JE423N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17738,CU,JE423N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17739,CU,JE423N2,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17740,CU,JE423N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Lesion Flank,SEMSP
U17841,CK,JE423N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17461,PI,DE533N2,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,MG,SEMSP
U17462,PI,DE533N2,Motiles only,NA,NA,NA,NA,0,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
